Uid,Pid,Time
2785,6413,2009-10-16 03:56
2785,5479,2009-10-16 03:57
2785,3411,2009-10-16 03:57
2785,3527,2009-10-16 03:57
1469,3402,2009-10-16 04:04
2568,4455,2009-10-16 04:10
3087,1623,2009-10-16 04:13
2568,1089,2009-10-16 04:15
2713,2685,2009-10-16 04:35
1802,2742,2009-10-16 04:40
2785,1177,2009-10-16 05:08
392,1552,2009-10-16 05:21
1541,16,2009-10-16 05:24
1521,4690,2009-10-16 05:36
284,2444,2009-10-16 05:42
1521,1707,2009-10-16 05:42
1808,3886,2009-10-16 05:54
2671,6076,2009-10-16 06:05
2269,4513,2009-10-16 06:13
1173,2325,2009-10-16 06:43
2267,1971,2009-10-16 06:51
284,3273,2009-10-16 07:06
1197,4513,2009-10-16 07:09
2336,1037,2009-10-16 07:17
1802,4154,2009-10-16 07:25
1541,690,2009-10-16 07:55
1541,6735,2009-10-16 08:31
2785,5124,2009-10-16 08:44
3087,6733,2009-10-16 08:50
2785,2813,2009-10-16 09:06
2785,3975,2009-10-16 09:07
2785,5458,2009-10-16 09:08
2785,6143,2009-10-16 09:09
2785,3346,2009-10-16 09:09
2269,4583,2009-10-16 13:35
461,3996,2009-10-16 13:51
1655,4844,2009-10-16 15:36
447,1514,2009-10-16 15:50
442,6785,2009-10-16 16:10
3168,4598,2009-10-16 16:21
2056,3358,2009-10-16 16:39
2056,1138,2009-10-16 16:39
1469,3402,2009-10-16 16:40
3198,4572,2009-10-16 16:45
3168,5848,2009-10-16 16:53
392,842,2009-10-16 17:02
442,2939,2009-10-16 17:10
3198,2776,2009-10-16 17:14
3198,6297,2009-10-16 17:16
2568,2933,2009-10-16 17:17
2740,4340,2009-10-16 17:20
2267,4357,2009-10-16 17:26
1394,1416,2009-10-16 17:30
2063,3509,2009-10-16 17:30
3198,4590,2009-10-16 17:55
3198,3824,2009-10-16 17:55
3198,1175,2009-10-16 17:57
3198,3319,2009-10-16 17:58
3198,6258,2009-10-16 17:59
3198,6649,2009-10-16 17:59
3198,318,2009-10-16 18:04
1258,5305,2009-10-16 18:04
3198,3705,2009-10-16 18:10
3198,5935,2009-10-16 18:12
3198,573,2009-10-16 18:17
907,2123,2009-10-16 18:33
1521,338,2009-10-16 18:56
907,3436,2009-10-16 18:57
1521,4613,2009-10-16 18:58
1521,3059,2009-10-16 19:14
3198,4561,2009-10-16 19:19
2267,3538,2009-10-16 19:20
3198,322,2009-10-16 19:21
1760,1667,2009-10-16 19:26
2671,79,2009-10-16 19:28
1541,4394,2009-10-16 19:29
3198,1513,2009-10-16 19:36
3198,6694,2009-10-16 19:36
3198,4877,2009-10-16 19:38
907,3303,2009-10-16 19:40
1608,2822,2009-10-16 20:08
1608,4629,2009-10-16 20:09
1655,6436,2009-10-16 20:12
1608,4348,2009-10-16 20:16
2235,3852,2009-10-16 20:17
2235,4881,2009-10-16 20:17
3198,3578,2009-10-16 20:42
2580,827,2009-10-16 20:42
3198,4029,2009-10-16 20:42
3198,1030,2009-10-16 20:42
3198,808,2009-10-16 20:44
3198,2434,2009-10-16 20:47
3198,1837,2009-10-16 20:47
3198,1905,2009-10-16 20:47
3198,6053,2009-10-16 20:49
3198,2776,2009-10-16 20:55
3198,6297,2009-10-16 20:56
3198,3306,2009-10-16 20:57
3198,3912,2009-10-16 20:58
3198,4582,2009-10-16 20:59
3198,827,2009-10-16 21:00
3198,5949,2009-10-16 21:01
3198,3298,2009-10-16 21:01
3198,1348,2009-10-16 21:02
3198,2877,2009-10-16 21:02
376,29,2009-10-16 21:03
3198,5596,2009-10-16 21:04
1521,6549,2009-10-16 21:13
2188,2923,2009-10-16 21:52
1521,4607,2009-10-16 21:58
2267,2703,2009-10-16 22:14
2243,5632,2009-10-16 22:14
1263,3924,2009-10-16 23:09
1263,5249,2009-10-16 23:09
1258,1735,2009-10-16 23:27
1258,5792,2009-10-16 23:35
1521,3880,2009-10-16 23:45
907,2123,2009-10-16 23:49
376,1347,2009-10-17 00:01
376,4145,2009-10-17 00:02
376,4646,2009-10-17 00:02
1394,6587,2009-10-17 00:17
376,3097,2009-10-17 00:31
2063,2285,2009-10-17 00:32
1608,211,2009-10-17 00:51
2243,91,2009-10-17 00:51
1173,2095,2009-10-17 00:56
2713,4593,2009-10-17 01:03
2568,2195,2009-10-17 01:06
907,3436,2009-10-17 01:07
1427,4206,2009-10-17 01:11
1394,1612,2009-10-17 01:12
1366,6576,2009-10-17 01:16
1394,2070,2009-10-17 01:24
442,4030,2009-10-17 01:24
1469,2889,2009-10-17 01:27
1521,5442,2009-10-17 01:27
1263,5584,2009-10-17 01:33
293,943,2009-10-17 01:42
907,169,2009-10-17 01:51
2056,2651,2009-10-17 02:09
1521,1673,2009-10-17 02:13
907,2209,2009-10-17 02:16
1808,860,2009-10-17 02:17
461,3996,2009-10-17 02:17
2235,6218,2009-10-17 02:22
2235,388,2009-10-17 02:22
2235,6668,2009-10-17 02:22
2235,691,2009-10-17 02:23
2235,6273,2009-10-17 02:23
2235,2477,2009-10-17 02:23
2235,5051,2009-10-17 02:24
2235,860,2009-10-17 02:24
2235,2128,2009-10-17 02:24
2235,2029,2009-10-17 02:24
2336,4373,2009-10-17 02:37
2235,6047,2009-10-17 02:42
2671,4688,2009-10-17 02:47
1366,4171,2009-10-17 02:55
2671,2174,2009-10-17 02:59
907,2123,2009-10-17 03:14
1655,3069,2009-10-17 03:38
1394,6656,2009-10-17 04:05
2336,6645,2009-10-17 04:15
2235,5693,2009-10-17 04:18
2235,180,2009-10-17 04:18
2235,4747,2009-10-17 04:19
2235,705,2009-10-17 04:19
2235,5749,2009-10-17 04:19
2235,3710,2009-10-17 04:19
2235,4861,2009-10-17 04:20
2235,2403,2009-10-17 04:22
2235,1432,2009-10-17 04:26
2235,1412,2009-10-17 04:27
2235,251,2009-10-17 04:27
2235,1705,2009-10-17 04:27
291,278,2009-10-17 04:28
291,1189,2009-10-17 04:28
291,6447,2009-10-17 04:28
291,5254,2009-10-17 04:28
291,6318,2009-10-17 04:28
2235,5007,2009-10-17 04:29
2235,3204,2009-10-17 04:29
291,23,2009-10-17 04:29
291,1873,2009-10-17 04:30
1760,3006,2009-10-17 04:41
2713,5168,2009-10-17 04:54
2188,1044,2009-10-17 05:19
376,1117,2009-10-17 05:21
1808,3036,2009-10-17 05:23
1808,2593,2009-10-17 05:24
2267,6041,2009-10-17 05:27
1521,6029,2009-10-17 05:27
2740,2735,2009-10-17 06:18
1469,6608,2009-10-17 06:22
1104,4357,2009-10-17 06:23
2267,1177,2009-10-17 06:30
1808,3886,2009-10-17 06:56
3087,4788,2009-10-17 07:39
2785,4339,2009-10-17 07:42
284,2472,2009-10-17 07:46
1521,1707,2009-10-17 08:20
2336,1089,2009-10-17 08:38
1366,3265,2009-10-17 08:39
1469,3402,2009-10-17 09:24
2336,1037,2009-10-17 10:32
2785,1685,2009-10-17 12:55
2785,923,2009-10-17 12:56
2785,1147,2009-10-17 12:56
2785,3991,2009-10-17 12:57
2785,6325,2009-10-17 12:58
3087,4788,2009-10-17 15:29
1655,6116,2009-10-17 16:09
2063,2439,2009-10-17 16:52
3053,992,2009-10-17 16:58
1394,4869,2009-10-17 17:03
2267,4410,2009-10-17 17:37
2267,4493,2009-10-17 17:50
1256,6733,2009-10-17 17:51
3087,6733,2009-10-17 17:57
2188,2347,2009-10-17 18:12
2063,1899,2009-10-17 18:25
1366,6684,2009-10-17 18:41
1256,1920,2009-10-17 18:44
2243,4732,2009-10-17 19:08
1427,286,2009-10-17 19:14
2243,1421,2009-10-17 19:33
2671,6535,2009-10-17 19:54
1521,3445,2009-10-17 20:02
1173,3483,2009-10-17 20:05
1427,1032,2009-10-17 20:11
2671,4255,2009-10-17 20:12
1173,3704,2009-10-17 20:15
1197,4572,2009-10-17 20:20
461,220,2009-10-17 20:28
2568,1935,2009-10-17 20:33
2580,2796,2009-10-17 20:33
1197,6777,2009-10-17 20:50
1394,6158,2009-10-17 20:51
284,5538,2009-10-17 20:56
2063,1155,2009-10-17 21:04
3053,3259,2009-10-17 21:09
1173,3130,2009-10-17 21:11
1655,6837,2009-10-17 21:17
291,735,2009-10-17 21:44
461,3412,2009-10-17 21:49
2785,1685,2009-10-17 21:54
2785,5845,2009-10-17 21:54
2785,2796,2009-10-17 21:55
2785,672,2009-10-17 21:56
2785,923,2009-10-17 21:56
2785,1147,2009-10-17 21:56
2785,1555,2009-10-17 21:57
2785,3163,2009-10-17 21:57
2785,3411,2009-10-17 21:57
2785,405,2009-10-17 21:58
2785,4124,2009-10-17 21:58
2785,2262,2009-10-17 21:59
2785,5459,2009-10-17 21:59
2785,6848,2009-10-17 22:01
3211,1176,2009-10-17 22:03
1608,762,2009-10-17 22:30
1608,3005,2009-10-17 22:36
1608,6179,2009-10-17 22:39
2063,1211,2009-10-17 23:02
1256,3026,2009-10-17 23:14
1104,5240,2009-10-17 23:18
1521,3315,2009-10-17 23:23
1521,4814,2009-10-17 23:26
447,5760,2009-10-17 23:28
2568,1935,2009-10-17 23:50
376,3910,2009-10-18 00:21
1808,3084,2009-10-18 00:39
376,852,2009-10-18 00:43
2785,2111,2009-10-18 00:45
2785,2598,2009-10-18 00:46
2785,5084,2009-10-18 00:47
2785,3991,2009-10-18 00:49
461,6286,2009-10-18 00:51
461,3996,2009-10-18 00:51
2063,970,2009-10-18 00:53
2267,4882,2009-10-18 01:21
376,6869,2009-10-18 01:40
1760,5150,2009-10-18 01:46
1608,853,2009-10-18 01:50
2267,6779,2009-10-18 01:50
376,6785,2009-10-18 01:53
2243,1842,2009-10-18 02:18
1608,703,2009-10-18 02:28
1608,4181,2009-10-18 02:30
1608,5451,2009-10-18 02:30
1608,2243,2009-10-18 02:31
1197,5341,2009-10-18 02:44
1427,1826,2009-10-18 02:49
1608,570,2009-10-18 02:49
293,1177,2009-10-18 02:54
2188,4732,2009-10-18 02:58
1469,2599,2009-10-18 02:58
2568,6163,2009-10-18 03:13
1802,578,2009-10-18 03:35
1983,6838,2009-10-18 03:55
1983,6076,2009-10-18 03:56
1983,4443,2009-10-18 04:19
1983,6076,2009-10-18 04:19
1983,4981,2009-10-18 04:20
1983,4557,2009-10-18 04:23
1983,782,2009-10-18 04:23
1983,2128,2009-10-18 04:24
1983,6076,2009-10-18 04:24
1983,1309,2009-10-18 04:24
1983,691,2009-10-18 04:24
1983,451,2009-10-18 04:25
1983,4015,2009-10-18 04:25
1366,1638,2009-10-18 04:25
1983,2933,2009-10-18 04:26
1983,683,2009-10-18 04:26
1983,6047,2009-10-18 04:26
1983,6361,2009-10-18 04:27
1983,2163,2009-10-18 04:27
1983,5603,2009-10-18 04:27
1983,5918,2009-10-18 04:27
2235,118,2009-10-18 04:27
1983,2375,2009-10-18 04:27
2235,2785,2009-10-18 04:28
1983,4049,2009-10-18 04:28
1394,1062,2009-10-18 04:47
2336,2300,2009-10-18 04:50
2235,348,2009-10-18 04:50
2235,468,2009-10-18 04:50
2235,6069,2009-10-18 04:51
2235,5035,2009-10-18 04:59
2235,1826,2009-10-18 04:59
2235,1091,2009-10-18 05:00
2235,5103,2009-10-18 05:01
2235,3859,2009-10-18 05:02
2235,2731,2009-10-18 05:02
2235,2122,2009-10-18 05:02
2235,5737,2009-10-18 05:02
2235,4703,2009-10-18 05:07
3087,6733,2009-10-18 05:08
3087,4788,2009-10-18 05:08
1150,4322,2009-10-18 05:13
1655,1243,2009-10-18 05:25
284,1434,2009-10-18 05:25
1608,760,2009-10-18 05:46
1608,393,2009-10-18 05:46
1521,3315,2009-10-18 06:41
1521,4671,2009-10-18 06:46
2785,1555,2009-10-18 07:04
2785,1975,2009-10-18 07:05
2785,1638,2009-10-18 07:05
1655,1104,2009-10-18 07:29
1808,3886,2009-10-18 07:35
1983,4382,2009-10-18 07:42
1983,735,2009-10-18 07:43
1983,1544,2009-10-18 07:43
1983,6814,2009-10-18 07:43
2235,5125,2009-10-18 08:00
1608,2399,2009-10-18 08:19
1608,6020,2009-10-18 08:23
1608,813,2009-10-18 08:27
2785,6143,2009-10-18 08:58
2785,6544,2009-10-18 09:03
2785,5535,2009-10-18 09:43
2785,4740,2009-10-18 09:47
1608,1626,2009-10-18 10:04
3087,775,2009-10-18 14:08
2063,3156,2009-10-18 15:40
461,3996,2009-10-18 15:42
2063,3035,2009-10-18 16:05
2063,6016,2009-10-18 16:08
2218,4216,2009-10-18 16:46
2671,5802,2009-10-18 17:05
397,2847,2009-10-18 17:14
2218,2129,2009-10-18 17:34
3087,5993,2009-10-18 17:59
2218,977,2009-10-18 17:59
3211,1694,2009-10-18 18:21
1521,3059,2009-10-18 18:22
907,414,2009-10-18 18:37
2218,5225,2009-10-18 18:40
1394,1416,2009-10-18 18:52
1104,6184,2009-10-18 19:09
1729,3852,2009-10-18 19:41
2056,5462,2009-10-18 19:45
2063,842,2009-10-18 19:52
3053,3086,2009-10-18 19:56
2188,4527,2009-10-18 20:00
2218,1456,2009-10-18 20:00
2056,4337,2009-10-18 20:00
1366,6623,2009-10-18 20:06
1608,5146,2009-10-18 20:45
1608,310,2009-10-18 20:47
3211,2609,2009-10-18 20:58
1608,4021,2009-10-18 21:09
907,5886,2009-10-18 21:12
1541,650,2009-10-18 21:15
284,4845,2009-10-18 21:18
1608,3611,2009-10-18 21:19
1469,6575,2009-10-18 21:21
2448,4342,2009-10-18 21:35
2448,704,2009-10-18 21:36
2448,4041,2009-10-18 21:38
1729,813,2009-10-18 21:42
2218,6860,2009-10-18 21:44
2243,3577,2009-10-18 21:51
1541,4082,2009-10-18 21:55
2243,4732,2009-10-18 22:01
3087,842,2009-10-18 22:04
1541,6655,2009-10-18 22:29
1608,3513,2009-10-18 22:46
1541,6017,2009-10-18 22:53
447,5760,2009-10-18 22:56
397,4523,2009-10-18 22:58
1608,3680,2009-10-18 23:04
1587,4493,2009-10-18 23:17
1608,6635,2009-10-18 23:17
1608,5614,2009-10-18 23:19
2243,4302,2009-10-18 23:23
1808,4513,2009-10-18 23:25
1941,5715,2009-10-18 23:26
1808,4921,2009-10-18 23:52
1808,2593,2009-10-18 23:56
1608,127,2009-10-19 00:02
907,1357,2009-10-19 00:03
1729,4598,2009-10-19 00:08
2056,408,2009-10-19 00:18
907,960,2009-10-19 00:19
1808,3621,2009-10-19 00:27
3168,2881,2009-10-19 00:32
1729,3272,2009-10-19 00:34
1808,4482,2009-10-19 00:35
284,2941,2009-10-19 01:11
1521,1132,2009-10-19 01:26
2218,1246,2009-10-19 01:26
1729,1196,2009-10-19 01:27
1521,346,2009-10-19 01:29
907,1612,2009-10-19 01:38
2785,5896,2009-10-19 01:39
2785,1144,2009-10-19 01:40
2785,677,2009-10-19 01:41
2785,3121,2009-10-19 01:41
2785,3772,2009-10-19 01:42
2785,6178,2009-10-19 01:43
2785,6246,2009-10-19 01:43
2785,1599,2009-10-19 01:43
2785,3762,2009-10-19 01:44
2785,3208,2009-10-19 01:44
907,755,2009-10-19 01:45
2785,535,2009-10-19 01:45
2785,1131,2009-10-19 01:45
2785,1980,2009-10-19 01:45
1744,1957,2009-10-19 01:46
1744,5754,2009-10-19 01:46
1744,6017,2009-10-19 01:47
1744,3190,2009-10-19 01:47
1394,2124,2009-10-19 01:49
1366,1826,2009-10-19 01:56
3053,4377,2009-10-19 02:22
2056,5325,2009-10-19 02:31
284,3054,2009-10-19 02:34
1150,4322,2009-10-19 03:17
1122,235,2009-10-19 04:33
2872,5584,2009-10-19 04:36
2872,3530,2009-10-19 04:36
1808,3886,2009-10-19 04:50
1349,3356,2009-10-19 04:51
1150,5756,2009-10-19 05:39
271,4513,2009-10-19 07:38
1941,4716,2009-10-19 08:17
447,1514,2009-10-19 15:48
397,5909,2009-10-19 15:59
1122,808,2009-10-19 16:04
1122,3578,2009-10-19 16:05
2056,3131,2009-10-19 16:10
2056,3162,2009-10-19 16:10
2056,1836,2009-10-19 16:10
2056,740,2009-10-19 16:10
2056,2412,2009-10-19 16:11
2056,1138,2009-10-19 16:11
2056,440,2009-10-19 16:11
2056,4776,2009-10-19 16:11
2056,3358,2009-10-19 16:11
2056,2220,2009-10-19 16:12
3053,827,2009-10-19 16:30
1366,4848,2009-10-19 16:46
442,6785,2009-10-19 16:48
271,2974,2009-10-19 16:56
376,414,2009-10-19 17:00
91,3280,2009-10-19 17:03
376,6826,2009-10-19 17:04
1122,2204,2009-10-19 17:05
3168,5848,2009-10-19 17:07
2267,3259,2009-10-19 17:12
1941,5205,2009-10-19 17:17
1941,5949,2009-10-19 17:19
1941,3298,2009-10-19 17:20
1099,6028,2009-10-19 17:36
1099,6342,2009-10-19 17:51
1366,3291,2009-10-19 17:53
1366,2654,2009-10-19 18:04
1521,3880,2009-10-19 18:13
1587,5203,2009-10-19 18:13
907,2123,2009-10-19 18:20
3211,2102,2009-10-19 18:25
907,315,2009-10-19 18:27
1258,5305,2009-10-19 19:20
933,2977,2009-10-19 19:29
2056,3358,2009-10-19 19:35
2056,1138,2009-10-19 19:35
2056,440,2009-10-19 19:35
2056,740,2009-10-19 19:51
907,4812,2009-10-19 20:13
907,4417,2009-10-19 20:21
1349,6209,2009-10-19 20:29
2872,1146,2009-10-19 20:30
109,6244,2009-10-19 20:45
271,2974,2009-10-19 20:50
271,2635,2009-10-19 20:58
376,4263,2009-10-19 21:01
1629,6187,2009-10-19 21:08
2336,1983,2009-10-19 21:15
3053,735,2009-10-19 21:20
3168,773,2009-10-19 21:31
3168,3237,2009-10-19 21:32
1258,5792,2009-10-19 21:53
1744,5754,2009-10-19 22:02
1744,1957,2009-10-19 22:02
1744,3190,2009-10-19 22:02
1521,359,2009-10-19 22:24
109,2093,2009-10-20 00:19
1099,1177,2009-10-20 00:47
3168,3237,2009-10-20 00:50
1099,3252,2009-10-20 00:52
1099,3272,2009-10-20 00:52
1394,6001,2009-10-20 00:57
442,1175,2009-10-20 00:58
3168,4354,2009-10-20 00:58
1099,1762,2009-10-20 01:02
1099,242,2009-10-20 01:03
1099,5699,2009-10-20 01:03
1099,3183,2009-10-20 01:03
1099,5075,2009-10-20 01:04
1099,2859,2009-10-20 01:05
1099,4771,2009-10-20 01:05
1099,4516,2009-10-20 01:05
1099,3763,2009-10-20 01:07
1099,5025,2009-10-20 01:12
1099,862,2009-10-20 01:12
1099,4027,2009-10-20 01:15
1099,5106,2009-10-20 01:17
3168,4255,2009-10-20 01:24
1099,2656,2009-10-20 01:28
1099,3980,2009-10-20 01:29
1099,237,2009-10-20 01:29
1099,4187,2009-10-20 01:32
442,3517,2009-10-20 01:36
2267,4177,2009-10-20 01:42
91,4177,2009-10-20 01:42
1099,389,2009-10-20 01:52
3168,4598,2009-10-20 02:12
109,6250,2009-10-20 02:19
2336,6410,2009-10-20 02:30
346,4139,2009-10-20 02:30
1808,5212,2009-10-20 02:35
2336,2234,2009-10-20 03:17
3048,3625,2009-10-20 03:20
109,6407,2009-10-20 03:21
109,5082,2009-10-20 03:23
271,1488,2009-10-20 03:29
1808,3886,2009-10-20 03:41
907,2123,2009-10-20 03:51
2235,6645,2009-10-20 04:11
2235,6437,2009-10-20 04:12
2235,2736,2009-10-20 04:12
2235,1498,2009-10-20 04:12
2235,3844,2009-10-20 04:12
91,5056,2009-10-20 04:13
2235,2736,2009-10-20 04:13
2235,1011,2009-10-20 04:13
1521,5077,2009-10-20 04:27
1541,2835,2009-10-20 04:37
1655,6436,2009-10-20 05:05
91,2042,2009-10-20 05:06
3143,4543,2009-10-20 05:19
3143,2110,2009-10-20 05:20
3143,6412,2009-10-20 05:25
3143,2392,2009-10-20 05:25
3143,2264,2009-10-20 05:26
2267,3694,2009-10-20 05:47
1541,16,2009-10-20 05:53
1099,243,2009-10-20 06:14
1099,2594,2009-10-20 06:22
1731,5763,2009-10-20 07:30
1366,5960,2009-10-20 08:07
1587,813,2009-10-20 13:57
1099,1408,2009-10-20 14:03
1122,2204,2009-10-20 14:33
2156,3483,2009-10-20 14:39
1744,6249,2009-10-20 14:48
1744,3813,2009-10-20 14:51
1744,4,2009-10-20 14:52
1744,5297,2009-10-20 14:52
933,2794,2009-10-20 15:08
1306,2490,2009-10-20 15:10
2156,4387,2009-10-20 15:49
2056,2412,2009-10-20 16:01
2056,1836,2009-10-20 16:01
2056,2220,2009-10-20 16:02
2056,3162,2009-10-20 16:02
2056,3358,2009-10-20 16:02
2056,4776,2009-10-20 16:03
2056,440,2009-10-20 16:03
2056,1138,2009-10-20 16:03
2056,3131,2009-10-20 16:03
2056,740,2009-10-20 16:04
447,1514,2009-10-20 16:17
3168,4598,2009-10-20 16:39
442,6785,2009-10-20 16:40
2568,4840,2009-10-20 16:49
1655,4844,2009-10-20 16:56
907,2407,2009-10-20 16:56
1521,3979,2009-10-20 17:00
271,2974,2009-10-20 17:09
2713,629,2009-10-20 17:12
2267,336,2009-10-20 17:13
346,629,2009-10-20 17:17
1999,2193,2009-10-20 17:29
1521,3880,2009-10-20 17:33
1366,4997,2009-10-20 17:34
2243,5749,2009-10-20 17:43
442,2939,2009-10-20 17:48
2267,5257,2009-10-20 17:51
2267,3351,2009-10-20 17:58
91,2639,2009-10-20 18:12
346,629,2009-10-20 18:17
738,268,2009-10-20 18:18
738,504,2009-10-20 18:20
738,6478,2009-10-20 18:20
2243,621,2009-10-20 18:20
1629,3704,2009-10-20 18:40
1587,5203,2009-10-20 18:51
933,2977,2009-10-20 18:56
346,1430,2009-10-20 19:00
1629,2022,2009-10-20 19:08
1744,4397,2009-10-20 19:33
442,3517,2009-10-20 19:41
1629,6187,2009-10-20 19:45
907,3007,2009-10-20 19:53
738,2396,2009-10-20 20:06
1349,6209,2009-10-20 20:10
2580,827,2009-10-20 20:27
109,2093,2009-10-20 20:40
1608,3200,2009-10-20 20:40
271,2546,2009-10-20 20:42
271,4208,2009-10-20 20:43
907,2407,2009-10-20 20:44
346,6322,2009-10-20 20:52
271,2654,2009-10-20 21:05
2235,2095,2009-10-20 21:13
2235,6653,2009-10-20 21:13
109,6244,2009-10-20 21:14
2568,1591,2009-10-20 21:15
109,649,2009-10-20 21:15
1655,3538,2009-10-20 21:19
1521,5700,2009-10-20 21:20
1258,5792,2009-10-20 21:37
1608,2234,2009-10-20 21:48
1629,5749,2009-10-20 21:54
722,3495,2009-10-20 21:59
722,162,2009-10-20 22:00
722,6876,2009-10-20 22:00
722,4957,2009-10-20 22:01
722,4634,2009-10-20 22:05
722,3775,2009-10-20 22:05
722,502,2009-10-20 22:06
346,1430,2009-10-20 22:07
1744,4939,2009-10-20 22:15
1744,3289,2009-10-20 22:16
1744,5204,2009-10-20 22:18
1122,657,2009-10-20 22:19
1744,3595,2009-10-20 22:20
1744,5272,2009-10-20 22:21
1744,71,2009-10-20 22:21
2336,6764,2009-10-20 22:27
2267,4427,2009-10-20 22:38
1122,2204,2009-10-20 23:13
2156,3704,2009-10-20 23:14
2056,3358,2009-10-20 23:42
2056,3131,2009-10-20 23:45
2056,1138,2009-10-20 23:45
2056,4776,2009-10-20 23:45
2056,740,2009-10-20 23:45
2056,440,2009-10-20 23:45
1394,6158,2009-10-21 00:06
2156,3571,2009-10-21 00:27
376,3041,2009-10-21 00:27
346,1308,2009-10-21 00:40
1608,2289,2009-10-21 00:42
1394,3958,2009-10-21 00:49
3215,5117,2009-10-21 01:05
3048,5240,2009-10-21 01:09
3048,4245,2009-10-21 01:12
1122,390,2009-10-21 01:14
933,5704,2009-10-21 01:17
3168,4255,2009-10-21 01:24
1808,4221,2009-10-21 01:51
1744,5791,2009-10-21 01:59
1744,5494,2009-10-21 01:59
1999,4201,2009-10-21 02:15
1744,5564,2009-10-21 02:16
1122,4524,2009-10-21 02:16
1744,3813,2009-10-21 02:18
1744,6249,2009-10-21 02:18
1744,5297,2009-10-21 02:19
1744,4,2009-10-21 02:19
1521,1707,2009-10-21 02:27
2336,6410,2009-10-21 02:50
2336,1037,2009-10-21 03:07
2580,388,2009-10-21 03:08
2243,4703,2009-10-21 03:11
1808,4703,2009-10-21 03:16
907,6419,2009-10-21 03:22
2336,6838,2009-10-21 03:37
447,5760,2009-10-21 03:52
2233,121,2009-10-21 04:20
907,2123,2009-10-21 04:36
1541,5956,2009-10-21 04:40
1306,364,2009-10-21 04:50
2233,453,2009-10-21 05:40
2879,473,2009-10-21 05:50
1306,2932,2009-10-21 05:50
1427,2914,2009-10-21 05:51
1258,6902,2009-10-21 05:55
2267,228,2009-10-21 06:35
1481,228,2009-10-21 06:48
2243,2481,2009-10-21 07:01
1808,2481,2009-10-21 07:03
1258,5792,2009-10-21 07:18
1808,3886,2009-10-21 08:14
3215,552,2009-10-21 15:08
1306,2490,2009-10-21 15:47
933,2482,2009-10-21 15:55
2336,1713,2009-10-21 15:57
2267,4284,2009-10-21 16:08
447,1514,2009-10-21 16:10
907,2123,2009-10-21 16:12
442,6785,2009-10-21 16:13
2713,5749,2009-10-21 16:22
1197,4205,2009-10-21 16:31
1427,2977,2009-10-21 16:45
3168,5848,2009-10-21 16:50
3168,773,2009-10-21 16:51
1655,4844,2009-10-21 16:54
1999,5634,2009-10-21 16:56
907,2407,2009-10-21 16:59
442,2939,2009-10-21 17:10
2078,4284,2009-10-21 17:10
2568,5603,2009-10-21 17:10
2056,1138,2009-10-21 17:10
2056,1836,2009-10-21 17:10
2056,2220,2009-10-21 17:11
2056,3162,2009-10-21 17:11
2056,3358,2009-10-21 17:12
2056,3131,2009-10-21 17:12
2056,4776,2009-10-21 17:13
2056,740,2009-10-21 17:13
2056,440,2009-10-21 17:13
2056,2412,2009-10-21 17:14
442,1175,2009-10-21 17:16
933,2977,2009-10-21 17:19
1122,3578,2009-10-21 17:44
2580,1914,2009-10-21 17:51
1629,970,2009-10-21 18:09
1122,2204,2009-10-21 18:12
3215,6209,2009-10-21 18:26
91,950,2009-10-21 18:33
1521,338,2009-10-21 18:37
1521,3059,2009-10-21 18:38
1099,1408,2009-10-21 18:55
461,6601,2009-10-21 19:16
2056,2456,2009-10-21 19:23
91,4910,2009-10-21 19:40
3198,2776,2009-10-21 19:41
3198,6297,2009-10-21 19:41
3198,6053,2009-10-21 19:42
3198,3306,2009-10-21 19:42
3198,4561,2009-10-21 19:42
3198,2204,2009-10-21 19:43
346,1092,2009-10-21 19:47
1394,4482,2009-10-21 19:56
1394,4412,2009-10-21 19:56
1394,6838,2009-10-21 20:12
442,1782,2009-10-21 20:15
376,6826,2009-10-21 20:17
1306,2490,2009-10-21 20:20
1394,4875,2009-10-21 20:22
271,2546,2009-10-21 20:24
271,214,2009-10-21 20:34
3211,903,2009-10-21 20:39
1629,5498,2009-10-21 20:41
1521,1312,2009-10-21 21:01
3211,6242,2009-10-21 21:05
1521,4953,2009-10-21 21:05
1521,6797,2009-10-21 21:06
3211,4997,2009-10-21 21:15
1258,5792,2009-10-21 21:30
907,4697,2009-10-21 21:35
3131,1623,2009-10-21 21:40
284,4482,2009-10-21 21:40
3073,4615,2009-10-21 21:43
2879,3524,2009-10-21 21:44
3131,2902,2009-10-21 22:07
1629,5749,2009-10-21 22:13
2713,6686,2009-10-21 22:15
907,2407,2009-10-21 22:20
933,1427,2009-10-21 22:23
3073,1253,2009-10-21 22:23
3073,2622,2009-10-21 22:30
2879,4189,2009-10-21 22:32
3131,1830,2009-10-21 22:50
3073,977,2009-10-21 23:10
3073,6075,2009-10-21 23:10
1629,1914,2009-10-21 23:20
3211,1205,2009-10-21 23:23
91,950,2009-10-21 23:24
1521,3315,2009-10-21 23:29
1521,4814,2009-10-21 23:33
3211,5150,2009-10-21 23:43
1394,6158,2009-10-22 00:01
2568,4593,2009-10-22 00:07
2056,740,2009-10-22 00:14
1258,180,2009-10-22 00:27
2078,2291,2009-10-22 00:38
2267,3364,2009-10-22 00:53
397,842,2009-10-22 00:55
3215,2100,2009-10-22 01:08
1541,4939,2009-10-22 01:16
461,3996,2009-10-22 01:32
